"date_id","year","quarter","month","month_name","day_in_month","day_name"
"20100519",2010,2,5,"May 2010",19,"Ma"
"20100520",2010,2,5,"May 2010",20,"Mi"
"20100521",2010,2,5,"May 2010",21,"Ju"
"20100522",2010,2,5,"May 2010",22,"Vi"
"20100523",2010,2,5,"May 2010",23,"Sa"
"20100524",2010,2,5,"May 2010",24,"Do"
"20100525",2010,2,5,"May 2010",25,"Lu"
"20100526",2010,2,5,"May 2010",26,"Ma"
"20100527",2010,2,5,"May 2010",27,"Mi"
"20100528",2010,2,5,"May 2010",28,"Ju"
"20100529",2010,2,5,"May 2010",29,"Vi"
"20100530",2010,2,5,"May 2010",30,"Sa"
"20100531",2010,2,5,"May 2010",31,"Do"
"20100601",2010,2,6,"May 2010",1,"Lu"
"20100602",2010,2,6,"Jun 2010",2,"Ma"
"20100603",2010,2,6,"Jun 2010",3,"Mi"
"20100604",2010,2,6,"Jun 2010",4,"Ju"
"20100605",2010,2,6,"Jun 2010",5,"Vi"
"20100606",2010,2,6,"Jun 2010",6,"Sa"
"20100607",2010,2,6,"Jun 2010",7,"Do"
"20100608",2010,2,6,"Jun 2010",8,"Lu"
"20100609",2010,2,6,"Jun 2010",9,"Ma"
"20100610",2010,2,6,"Jun 2010",10,"Mi"
"20100611",2010,2,6,"Jun 2010",11,"Ju"
"20100612",2010,2,6,"Jun 2010",12,"Vi"
"20100613",2010,2,6,"Jun 2010",13,"Sa"
"20100614",2010,2,6,"Jun 2010",14,"Do"
"20100615",2010,2,6,"Jun 2010",15,"Lu"
"20100616",2010,2,6,"Jun 2010",16,"Ma"
"20100617",2010,2,6,"Jun 2010",17,"Mi"
"20100618",2010,2,6,"Jun 2010",18,"Ju"
"20100619",2010,2,6,"Jun 2010",19,"Vi"
"20100620",2010,2,6,"Jun 2010",20,"Sa"
"20100621",2010,2,6,"Jun 2010",21,"Do"
"20100622",2010,2,6,"Jun 2010",22,"Lu"
"20100623",2010,2,6,"Jun 2010",23,"Ma"
"20100624",2010,2,6,"Jun 2010",24,"Mi"
"20100625",2010,2,6,"Jun 2010",25,"Ju"
"20100626",2010,2,6,"Jun 2010",26,"Vi"
"20100627",2010,2,6,"Jun 2010",27,"Sa"
"20100628",2010,2,6,"Jun 2010",28,"Do"
"20100629",2010,2,6,"Jun 2010",29,"Lu"
"20100630",2010,2,6,"Jun 2010",30,"Ma"
"20100701",2010,3,7,"Jun 2010",1,"Mi"
"20100702",2010,3,7,"Jul 2010",2,"Ju"
"20100703",2010,3,7,"Jul 2010",3,"Vi"
"20100704",2010,3,7,"Jul 2010",4,"Sa"
"20100705",2010,3,7,"Jul 2010",5,"Do"
"20100706",2010,3,7,"Jul 2010",6,"Lu"
"20100707",2010,3,7,"Jul 2010",7,"Ma"
"20100708",2010,3,7,"Jul 2010",8,"Mi"
"20100709",2010,3,7,"Jul 2010",9,"Ju"
"20100710",2010,3,7,"Jul 2010",10,"Vi"
"20100711",2010,3,7,"Jul 2010",11,"Sa"
"20100712",2010,3,7,"Jul 2010",12,"Do"
"20100713",2010,3,7,"Jul 2010",13,"Lu"
"20100714",2010,3,7,"Jul 2010",14,"Ma"
"20100715",2010,3,7,"Jul 2010",15,"Mi"
"20100716",2010,3,7,"Jul 2010",16,"Ju"
"20100717",2010,3,7,"Jul 2010",17,"Vi"
"20100718",2010,3,7,"Jul 2010",18,"Sa"
"20100719",2010,3,7,"Jul 2010",19,"Do"
"20100720",2010,3,7,"Jul 2010",20,"Lu"
"20100721",2010,3,7,"Jul 2010",21,"Ma"
"20100722",2010,3,7,"Jul 2010",22,"Mi"
"20100723",2010,3,7,"Jul 2010",23,"Ju"
"20100724",2010,3,7,"Jul 2010",24,"Vi"
"20100725",2010,3,7,"Jul 2010",25,"Sa"
"20100726",2010,3,7,"Jul 2010",26,"Do"
"20100727",2010,3,7,"Jul 2010",27,"Lu"
"20100728",2010,3,7,"Jul 2010",28,"Ma"
"20100729",2010,3,7,"Jul 2010",29,"Mi"
"20100730",2010,3,7,"Jul 2010",30,"Ju"
"20100731",2010,3,7,"Jul 2010",31,"Vi"
"20100801",2010,3,8,"Ago 2010",1,"Sa"
"20100802",2010,3,8,"Ago 2010",2,"Do"
"20100803",2010,3,8,"Ago 2010",3,"Lu"
"20100804",2010,3,8,"Ago 2010",4,"Ma"
"20100805",2010,3,8,"Ago 2010",5,"Mi"
"20100806",2010,3,8,"Ago 2010",6,"Ju"
"20100807",2010,3,8,"Ago 2010",7,"Vi"
"20100808",2010,3,8,"Ago 2010",8,"Sa"
"20100809",2010,3,8,"Ago 2010",9,"Do"
"20100810",2010,3,8,"Ago 2010",10,"Lu"
"20100811",2010,3,8,"Ago 2010",11,"Ma"
"20100812",2010,3,8,"Ago 2010",12,"Mi"
"20100813",2010,3,8,"Ago 2010",13,"Ju"
"20100814",2010,3,8,"Ago 2010",14,"Vi"
"20100815",2010,3,8,"Ago 2010",15,"Sa"
"20100816",2010,3,8,"Ago 2010",16,"Do"
"20100817",2010,3,8,"Ago 2010",17,"Lu"
"20100818",2010,3,8,"Ago 2010",18,"Ma"
"20100819",2010,3,8,"Ago 2010",19,"Mi"
"20100820",2010,3,8,"Ago 2010",20,"Ju"
"20100821",2010,3,8,"Ago 2010",21,"Vi"
"20100822",2010,3,8,"Ago 2010",22,"Sa"
"20100823",2010,3,8,"Ago 2010",23,"Do"
"20100824",2010,3,8,"Ago 2010",24,"Lu"
"20100825",2010,3,8,"Ago 2010",25,"Ma"
"20100826",2010,3,8,"Ago 2010",26,"Mi"
"20100827",2010,3,8,"Ago 2010",27,"Ju"
"20100828",2010,3,8,"Ago 2010",28,"Vi"
"20100829",2010,3,8,"Ago 2010",29,"Sa"
"20100830",2010,3,8,"Ago 2010",30,"Do"
"20100831",2010,3,8,"Ago 2010",31,"Lu"
"20100901",2010,3,9,"Sep 2010",1,"Ma"
"20100902",2010,3,9,"Sep 2010",2,"Mi"
"20100903",2010,3,9,"Sep 2010",3,"Ju"
"20100904",2010,3,9,"Sep 2010",4,"Vi"
"20100905",2010,3,9,"Sep 2010",5,"Sa"
"20100906",2010,3,9,"Sep 2010",6,"Do"
"20100907",2010,3,9,"Sep 2010",7,"Lu"
"20100908",2010,3,9,"Sep 2010",8,"Ma"
"20100909",2010,3,9,"Sep 2010",9,"Mi"
"20100910",2010,3,9,"Sep 2010",10,"Ju"
"20100911",2010,3,9,"Sep 2010",11,"Vi"
"20100912",2010,3,9,"Sep 2010",12,"Sa"
"20100913",2010,3,9,"Sep 2010",13,"Do"
"20100914",2010,3,9,"Sep 2010",14,"Lu"
"20100915",2010,3,9,"Sep 2010",15,"Ma"
"20100916",2010,3,9,"Sep 2010",16,"Mi"
"20100917",2010,3,9,"Sep 2010",17,"Ju"
"20100918",2010,3,9,"Sep 2010",18,"Vi"
"20100919",2010,3,9,"Sep 2010",19,"Sa"
"20100920",2010,3,9,"Sep 2010",20,"Do"
"20100921",2010,3,9,"Sep 2010",21,"Lu"
"20100922",2010,3,9,"Sep 2010",22,"Ma"
"20100923",2010,3,9,"Sep 2010",23,"Mi"
"20100924",2010,3,9,"Sep 2010",24,"Ju"
"20100925",2010,3,9,"Sep 2010",25,"Vi"
"20100926",2010,3,9,"Sep 2010",26,"Sa"
"20100927",2010,3,9,"Sep 2010",27,"Do"
"20100928",2010,3,9,"Sep 2010",28,"Lu"
"20100929",2010,3,9,"Sep 2010",29,"Ma"
"20100930",2010,3,9,"Sep 2010",30,"Mi"
"20101001",2010,4,10,"Oct 2010",1,"Ju"
"20101002",2010,4,10,"Oct 2010",2,"Vi"
"20101003",2010,4,10,"Oct 2010",3,"Sa"
"20101004",2010,4,10,"Oct 2010",4,"Do"
"20101005",2010,4,10,"Oct 2010",5,"Lu"
"20101006",2010,4,10,"Oct 2010",6,"Ma"
"20101007",2010,4,10,"Oct 2010",7,"Mi"
"20101008",2010,4,10,"Oct 2010",8,"Ju"
"20101009",2010,4,10,"Oct 2010",9,"Vi"
"20101010",2010,4,10,"Oct 2010",10,"Sa"
"20101011",2010,4,10,"Oct 2010",11,"Do"
"20101012",2010,4,10,"Oct 2010",12,"Lu"
"20101013",2010,4,10,"Oct 2010",13,"Ma"
"20101014",2010,4,10,"Oct 2010",14,"Mi"
"20101015",2010,4,10,"Oct 2010",15,"Ju"
"20101016",2010,4,10,"Oct 2010",16,"Vi"
"20101017",2010,4,10,"Oct 2010",17,"Sa"
"20101018",2010,4,10,"Oct 2010",18,"Do"
"20101019",2010,4,10,"Oct 2010",19,"Lu"
"20101020",2010,4,10,"Oct 2010",20,"Ma"
"20101021",2010,4,10,"Oct 2010",21,"Mi"
"20101022",2010,4,10,"Oct 2010",22,"Ju"
"20101023",2010,4,10,"Oct 2010",23,"Vi"
"20101024",2010,4,10,"Oct 2010",24,"Sa"
"20101025",2010,4,10,"Oct 2010",25,"Do"
"20101026",2010,4,10,"Oct 2010",26,"Lu"
"20101027",2010,4,10,"Oct 2010",27,"Ma"
"20101028",2010,4,10,"Oct 2010",28,"Mi"
"20101029",2010,4,10,"Oct 2010",29,"Ju"
"20101030",2010,4,10,"Oct 2010",30,"Vi"
"20101031",2010,4,10,"Oct 2010",31,"Sa"
"20101101",2010,4,11,"Nov 2010",1,"Do"
"20101102",2010,4,11,"Nov 2010",2,"Lu"
"20101103",2010,4,11,"Nov 2010",3,"Ma"
"20101104",2010,4,11,"Nov 2010",4,"Mi"
"20101105",2010,4,11,"Nov 2010",5,"Ju"
"20101106",2010,4,11,"Nov 2010",6,"Vi"
"20101107",2010,4,11,"Nov 2010",7,"Sa"
"20101108",2010,4,11,"Nov 2010",8,"Do"
"20101109",2010,4,11,"Nov 2010",9,"Lu"
"20101110",2010,4,11,"Nov 2010",10,"Ma"
"20101111",2010,4,11,"Nov 2010",11,"Mi"
"20101112",2010,4,11,"Nov 2010",12,"Ju"
"20101113",2010,4,11,"Nov 2010",13,"Vi"
"20101114",2010,4,11,"Nov 2010",14,"Sa"
"20101115",2010,4,11,"Nov 2010",15,"Do"
"20101116",2010,4,11,"Nov 2010",16,"Lu"
"20101117",2010,4,11,"Nov 2010",17,"Ma"
"20101118",2010,4,11,"Nov 2010",18,"Mi"
"20101119",2010,4,11,"Nov 2010",19,"Ju"
"20101120",2010,4,11,"Nov 2010",20,"Vi"
"20101121",2010,4,11,"Nov 2010",21,"Sa"
"20101122",2010,4,11,"Nov 2010",22,"Do"
"20101123",2010,4,11,"Nov 2010",23,"Lu"
"20101124",2010,4,11,"Nov 2010",24,"Ma"
"20101125",2010,4,11,"Nov 2010",25,"Mi"
"20101126",2010,4,11,"Nov 2010",26,"Ju"
"20101127",2010,4,11,"Nov 2010",27,"Vi"
"20101128",2010,4,11,"Nov 2010",28,"Sa"
"20101129",2010,4,11,"Nov 2010",29,"Do"
"20101130",2010,4,11,"Nov 2010",30,"Lu"
"20101201",2010,4,12,"Dic 2010",1,"Ma"
"20101202",2010,4,12,"Dic 2010",2,"Mi"
"20101203",2010,4,12,"Dic 2010",3,"Ju"
"20101204",2010,4,12,"Dic 2010",4,"Vi"
"20101205",2010,4,12,"Dic 2010",5,"Sa"
"20101206",2010,4,12,"Dic 2010",6,"Do"
"20101207",2010,4,12,"Dic 2010",7,"Lu"
"20101208",2010,4,12,"Dic 2010",8,"Ma"
"20101209",2010,4,12,"Dic 2010",9,"Mi"
"20101210",2010,4,12,"Dic 2010",10,"Ju"
"20101211",2010,4,12,"Dic 2010",11,"Vi"
"20101212",2010,4,12,"Dic 2010",12,"Sa"
"20101213",2010,4,12,"Dic 2010",13,"Do"
"20101214",2010,4,12,"Dic 2010",14,"Lu"
"20101215",2010,4,12,"Dic 2010",15,"Ma"
"20101216",2010,4,12,"Dic 2010",16,"Mi"
"20101217",2010,4,12,"Dic 2010",17,"Ju"
"20101218",2010,4,12,"Dic 2010",18,"Vi"
"20101219",2010,4,12,"Dic 2010",19,"Sa"
"20101220",2010,4,12,"Dic 2010",20,"Do"
"20101221",2010,4,12,"Dic 2010",21,"Lu"
"20101222",2010,4,12,"Dic 2010",22,"Ma"
"20101223",2010,4,12,"Dic 2010",23,"Mi"
"20101224",2010,4,12,"Dic 2010",24,"Ju"
"20101225",2010,4,12,"Dic 2010",25,"Vi"
"20101226",2010,4,12,"Dic 2010",26,"Sa"
"20101227",2010,4,12,"Dic 2010",27,"Do"
"20101228",2010,4,12,"Dic 2010",28,"Lu"
"20101229",2010,4,12,"Dic 2010",29,"Ma"
"20101230",2010,4,12,"Dic 2010",30,"Mi"
"20101231",2010,4,12,"Dic 2010",31,"Ju"
"20110101",2011,1,1,"Ene 2011",1,"Vi"
"20110102",2011,1,1,"Ene 2011",2,"Sa"
"20110103",2011,1,1,"Ene 2011",3,"Do"
"20110104",2011,1,1,"Ene 2011",4,"Lu"
"20110105",2011,1,1,"Ene 2011",5,"Ma"
"20110106",2011,1,1,"Ene 2011",6,"Mi"
"20110107",2011,1,1,"Ene 2011",7,"Ju"
"20110108",2011,1,1,"Ene 2011",8,"Vi"
"20110109",2011,1,1,"Ene 2011",9,"Sa"
"20110110",2011,1,1,"Ene 2011",10,"Do"
"20110111",2011,1,1,"Ene 2011",11,"Lu"
"20110112",2011,1,1,"Ene 2011",12,"Ma"
"20110113",2011,1,1,"Ene 2011",13,"Mi"
"20110114",2011,1,1,"Ene 2011",14,"Ju"
"20110115",2011,1,1,"Ene 2011",15,"Vi"
"20110116",2011,1,1,"Ene 2011",16,"Sa"
"20110117",2011,1,1,"Ene 2011",17,"Do"
"20110118",2011,1,1,"Ene 2011",18,"Lu"
"20110119",2011,1,1,"Ene 2011",19,"Ma"
"20110120",2011,1,1,"Ene 2011",20,"Mi"
"20110121",2011,1,1,"Ene 2011",21,"Ju"
"20110122",2011,1,1,"Ene 2011",22,"Vi"
"20110123",2011,1,1,"Ene 2011",23,"Sa"
"20110124",2011,1,1,"Ene 2011",24,"Do"
"20110125",2011,1,1,"Ene 2011",25,"Lu"
"20110126",2011,1,1,"Ene 2011",26,"Ma"
"20110127",2011,1,1,"Ene 2011",27,"Mi"
"20110128",2011,1,1,"Ene 2011",28,"Ju"
"20110129",2011,1,1,"Ene 2011",29,"Vi"
"20110130",2011,1,1,"Ene 2011",30,"Sa"
"20110131",2011,1,1,"Ene 2011",31,"Do"
"20110201",2011,1,2,"Feb 2011",1,"Lu"
"20110202",2011,1,2,"Feb 2011",2,"Ma"
"20110203",2011,1,2,"Feb 2011",3,"Mi"
"20110204",2011,1,2,"Feb 2011",4,"Ju"
"20110205",2011,1,2,"Feb 2011",5,"Vi"
"20110206",2011,1,2,"Feb 2011",6,"Sa"
"20110207",2011,1,2,"Feb 2011",7,"Do"
"20110208",2011,1,2,"Feb 2011",8,"Lu"
"20110209",2011,1,2,"Feb 2011",9,"Ma"
"20110210",2011,1,2,"Feb 2011",10,"Mi"
"20110211",2011,1,2,"Feb 2011",11,"Ju"
"20110212",2011,1,2,"Feb 2011",12,"Vi"
"20110213",2011,1,2,"Feb 2011",13,"Sa"
"20110214",2011,1,2,"Feb 2011",14,"Do"
"20110215",2011,1,2,"Feb 2011",15,"Lu"
"20110216",2011,1,2,"Feb 2011",16,"Ma"
"20110217",2011,1,2,"Feb 2011",17,"Mi"
"20110218",2011,1,2,"Feb 2011",18,"Ju"
"20110219",2011,1,2,"Feb 2011",19,"Vi"
"20110220",2011,1,2,"Feb 2011",20,"Sa"
"20110221",2011,1,2,"Feb 2011",21,"Do"
"20110222",2011,1,2,"Feb 2011",22,"Lu"
"20110223",2011,1,2,"Feb 2011",23,"Ma"
"20110224",2011,1,2,"Feb 2011",24,"Mi"
"20110225",2011,1,2,"Feb 2011",25,"Ju"
"20110226",2011,1,2,"Feb 2011",26,"Vi"
"20110227",2011,1,2,"Feb 2011",27,"Sa"
"20110228",2011,1,2,"Feb 2011",28,"Do"
"20110301",2011,1,3,"Mar 2011",1,"Lu"
"20110302",2011,1,3,"Mar 2011",2,"Ma"
"20110303",2011,1,3,"Mar 2011",3,"Mi"
"20110304",2011,1,3,"Mar 2011",4,"Ju"
"20110305",2011,1,3,"Mar 2011",5,"Vi"
"20110306",2011,1,3,"Mar 2011",6,"Sa"
"20110307",2011,1,3,"Mar 2011",7,"Do"
"20110308",2011,1,3,"Mar 2011",8,"Lu"
"20110309",2011,1,3,"Mar 2011",9,"Ma"
"20110310",2011,1,3,"Mar 2011",10,"Mi"
"20110311",2011,1,3,"Mar 2011",11,"Ju"
"20110312",2011,1,3,"Mar 2011",12,"Vi"
"20110313",2011,1,3,"Mar 2011",13,"Sa"
"20110314",2011,1,3,"Mar 2011",14,"Do"
"20110315",2011,1,3,"Mar 2011",15,"Lu"
"20110316",2011,1,3,"Mar 2011",16,"Ma"
"20110317",2011,1,3,"Mar 2011",17,"Mi"
"20110318",2011,1,3,"Mar 2011",18,"Ju"
"20110319",2011,1,3,"Mar 2011",19,"Vi"
"20110320",2011,1,3,"Mar 2011",20,"Sa"
"20110321",2011,1,3,"Mar 2011",21,"Do"
"20110322",2011,1,3,"Mar 2011",22,"Lu"
"20110323",2011,1,3,"Mar 2011",23,"Ma"
"20110324",2011,1,3,"Mar 2011",24,"Mi"
"20110325",2011,1,3,"Mar 2011",25,"Ju"
"20110326",2011,1,3,"Mar 2011",26,"Vi"
"20110327",2011,1,3,"Mar 2011",27,"Sa"
"20110328",2011,1,3,"Mar 2011",28,"Do"
"20110329",2011,1,3,"Mar 2011",29,"Lu"
"20110330",2011,1,3,"Mar 2011",30,"Ma"
"20110331",2011,1,3,"Mar 2011",31,"Mi"
"20110401",2011,2,4,"Abr 2011",1,"Ju"
"20110402",2011,2,4,"Abr 2011",2,"Vi"
"20110403",2011,2,4,"Abr 2011",3,"Sa"
"20110404",2011,2,4,"Abr 2011",4,"Do"
"20110405",2011,2,4,"Abr 2011",5,"Lu"
"20110406",2011,2,4,"Abr 2011",6,"Ma"
"20110407",2011,2,4,"Abr 2011",7,"Mi"
"20110408",2011,2,4,"Abr 2011",8,"Ju"
"20110409",2011,2,4,"Abr 2011",9,"Vi"
"20110410",2011,2,4,"Abr 2011",10,"Sa"
"20110411",2011,2,4,"Abr 2011",11,"Do"
"20110412",2011,2,4,"Abr 2011",12,"Lu"
"20110413",2011,2,4,"Abr 2011",13,"Ma"
"20110414",2011,2,4,"Abr 2011",14,"Mi"
"20110415",2011,2,4,"Abr 2011",15,"Ju"
"20110416",2011,2,4,"Abr 2011",16,"Vi"
"20110417",2011,2,4,"Abr 2011",17,"Sa"
"20110418",2011,2,4,"Abr 2011",18,"Do"
"20110419",2011,2,4,"Abr 2011",19,"Lu"
"20110420",2011,2,4,"Abr 2011",20,"Ma"
"20110421",2011,2,4,"Abr 2011",21,"Mi"
"20110422",2011,2,4,"Abr 2011",22,"Ju"
"20110423",2011,2,4,"Abr 2011",23,"Vi"
"20110424",2011,2,4,"Abr 2011",24,"Sa"
"20110425",2011,2,4,"Abr 2011",25,"Do"
"20110426",2011,2,4,"Abr 2011",26,"Lu"
"20110427",2011,2,4,"Abr 2011",27,"Ma"
"20110428",2011,2,4,"Abr 2011",28,"Mi"
"20110429",2011,2,4,"Abr 2011",29,"Ju"
"20110430",2011,2,4,"Abr 2011",30,"Vi"
"20110501",2011,2,5,"May 2011",1,"Sa"
"20110502",2011,2,5,"May 2011",2,"Do"
"20110503",2011,2,5,"May 2011",3,"Lu"
"20110504",2011,2,5,"May 2011",4,"Ma"
"20110505",2011,2,5,"May 2011",5,"Mi"
"20110506",2011,2,5,"May 2011",6,"Ju"
"20110507",2011,2,5,"May 2011",7,"Vi"
"20110508",2011,2,5,"May 2011",8,"Sa"
"20110509",2011,2,5,"May 2011",9,"Do"
"20110510",2011,2,5,"May 2011",10,"Lu"
"20110511",2011,2,5,"May 2011",11,"Ma"
"20110512",2011,2,5,"May 2011",12,"Mi"
"20110513",2011,2,5,"May 2011",13,"Ju"
"20110514",2011,2,5,"May 2011",14,"Vi"
"20110515",2011,2,5,"May 2011",15,"Sa"
"20110516",2011,2,5,"May 2011",16,"Do"
"20110517",2011,2,5,"May 2011",17,"Lu"
"20110518",2011,2,5,"May 2011",18,"Ma"
"20110519",2011,2,5,"May 2011",19,"Mi"
"20110520",2011,2,5,"May 2011",20,"Ju"
"20110521",2011,2,5,"May 2011",21,"Vi"
"20110522",2011,2,5,"May 2011",22,"Sa"
"20110523",2011,2,5,"May 2011",23,"Do"
"20110524",2011,2,5,"May 2011",24,"Lu"
"20110525",2011,2,5,"May 2011",25,"Ma"
"20110526",2011,2,5,"May 2011",26,"Mi"
"20110527",2011,2,5,"May 2011",27,"Ju"
"20110528",2011,2,5,"May 2011",28,"Vi"
"20110529",2011,2,5,"May 2011",29,"Sa"
"20110530",2011,2,5,"May 2011",30,"Do"
"20110531",2011,2,5,"May 2011",31,"Lu"
"20110601",2011,2,6,"Jun 2011",1,"Ma"
"20110602",2011,2,6,"Jun 2011",2,"Mi"
"20110603",2011,2,6,"Jun 2011",3,"Ju"
"20110604",2011,2,6,"Jun 2011",4,"Vi"
"20110605",2011,2,6,"Jun 2011",5,"Sa"
"20110606",2011,2,6,"Jun 2011",6,"Do"
"20110607",2011,2,6,"Jun 2011",7,"Lu"
"20110608",2011,2,6,"Jun 2011",8,"Ma"
"20110609",2011,2,6,"Jun 2011",9,"Mi"
"20110610",2011,2,6,"Jun 2011",10,"Ju"
"20110611",2011,2,6,"Jun 2011",11,"Vi"
"20110612",2011,2,6,"Jun 2011",12,"Sa"
"20110613",2011,2,6,"Jun 2011",13,"Do"
"20110614",2011,2,6,"Jun 2011",14,"Lu"
"20110615",2011,2,6,"Jun 2011",15,"Ma"
"20110616",2011,2,6,"Jun 2011",16,"Mi"
"20110617",2011,2,6,"Jun 2011",17,"Ju"
"20110618",2011,2,6,"Jun 2011",18,"Vi"
"20110619",2011,2,6,"Jun 2011",19,"Sa"
"20110620",2011,2,6,"Jun 2011",20,"Do"
"20110621",2011,2,6,"Jun 2011",21,"Lu"
"20110622",2011,2,6,"Jun 2011",22,"Ma"
"20110623",2011,2,6,"Jun 2011",23,"Mi"
"20110624",2011,2,6,"Jun 2011",24,"Ju"
"20110625",2011,2,6,"Jun 2011",25,"Vi"
"20110626",2011,2,6,"Jun 2011",26,"Sa"
"20110627",2011,2,6,"Jun 2011",27,"Do"
"20110628",2011,2,6,"Jun 2011",28,"Lu"
"20110629",2011,2,6,"Jun 2011",29,"Ma"
"20110630",2011,2,6,"Jun 2011",30,"Mi"
"20110701",2011,3,7,"Jul 2011",1,"Ju"
"20110702",2011,3,7,"Jul 2011",2,"Vi"
"20110703",2011,3,7,"Jul 2011",3,"Sa"
"20110704",2011,3,7,"Jul 2011",4,"Do"
"20110705",2011,3,7,"Jul 2011",5,"Lu"
"20110706",2011,3,7,"Jul 2011",6,"Ma"
"20110707",2011,3,7,"Jul 2011",7,"Mi"
"20110708",2011,3,7,"Jul 2011",8,"Ju"
"20110709",2011,3,7,"Jul 2011",9,"Vi"
"20110710",2011,3,7,"Jul 2011",10,"Sa"
"20110711",2011,3,7,"Jul 2011",11,"Do"
"20110712",2011,3,7,"Jul 2011",12,"Lu"
"20110713",2011,3,7,"Jul 2011",13,"Ma"
"20110714",2011,3,7,"Jul 2011",14,"Mi"
"20110715",2011,3,7,"Jul 2011",15,"Ju"
"20110716",2011,3,7,"Jul 2011",16,"Vi"
"20110717",2011,3,7,"Jul 2011",17,"Sa"
"20110718",2011,3,7,"Jul 2011",18,"Do"
"20110719",2011,3,7,"Jul 2011",19,"Lu"
"20110720",2011,3,7,"Jul 2011",20,"Ma"
"20110721",2011,3,7,"Jul 2011",21,"Mi"
"20110722",2011,3,7,"Jul 2011",22,"Ju"
"20110723",2011,3,7,"Jul 2011",23,"Vi"
"20110724",2011,3,7,"Jul 2011",24,"Sa"
"20110725",2011,3,7,"Jul 2011",25,"Do"
"20110726",2011,3,7,"Jul 2011",26,"Lu"
"20110727",2011,3,7,"Jul 2011",27,"Ma"
"20110728",2011,3,7,"Jul 2011",28,"Mi"
"20110729",2011,3,7,"Jul 2011",29,"Ju"
"20110730",2011,3,7,"Jul 2011",30,"Vi"
"20110731",2011,3,7,"Jul 2011",31,"Sa"
"20110801",2011,3,8,"Ago 2011",1,"Do"
"20110802",2011,3,8,"Ago 2011",2,"Lu"
"20110803",2011,3,8,"Ago 2011",3,"Ma"
"20110804",2011,3,8,"Ago 2011",4,"Mi"
"20110805",2011,3,8,"Ago 2011",5,"Ju"
"20110806",2011,3,8,"Ago 2011",6,"Vi"
"20110807",2011,3,8,"Ago 2011",7,"Sa"
"20110808",2011,3,8,"Ago 2011",8,"Do"
"20110809",2011,3,8,"Ago 2011",9,"Lu"
"20110810",2011,3,8,"Ago 2011",10,"Ma"
"20110811",2011,3,8,"Ago 2011",11,"Mi"
"20110812",2011,3,8,"Ago 2011",12,"Ju"
"20110813",2011,3,8,"Ago 2011",13,"Vi"
"20110814",2011,3,8,"Ago 2011",14,"Sa"
"20110815",2011,3,8,"Ago 2011",15,"Do"
"20110816",2011,3,8,"Ago 2011",16,"Lu"
"20110817",2011,3,8,"Ago 2011",17,"Ma"
"20110818",2011,3,8,"Ago 2011",18,"Mi"
"20110819",2011,3,8,"Ago 2011",19,"Ju"
"20110820",2011,3,8,"Ago 2011",20,"Vi"
"20110821",2011,3,8,"Ago 2011",21,"Sa"
"20110822",2011,3,8,"Ago 2011",22,"Do"
"20110823",2011,3,8,"Ago 2011",23,"Lu"
"20110824",2011,3,8,"Ago 2011",24,"Ma"
"20110825",2011,3,8,"Ago 2011",25,"Mi"
"20110826",2011,3,8,"Ago 2011",26,"Ju"
"20110827",2011,3,8,"Ago 2011",27,"Vi"
"20110828",2011,3,8,"Ago 2011",28,"Sa"
"20110829",2011,3,8,"Ago 2011",29,"Do"
"20110830",2011,3,8,"Ago 2011",30,"Lu"
"20110831",2011,3,8,"Ago 2011",31,"Ma"
"20110901",2011,3,9,"Sep 2011",1,"Mi"
"20110902",2011,3,9,"Sep 2011",2,"Ju"
"20110903",2011,3,9,"Sep 2011",3,"Vi"
"20110904",2011,3,9,"Sep 2011",4,"Sa"
"20110905",2011,3,9,"Sep 2011",5,"Do"
"20110906",2011,3,9,"Sep 2011",6,"Lu"
"20110907",2011,3,9,"Sep 2011",7,"Ma"
"20110908",2011,3,9,"Sep 2011",8,"Mi"
"20110909",2011,3,9,"Sep 2011",9,"Ju"
"20110910",2011,3,9,"Sep 2011",10,"Vi"
"20110911",2011,3,9,"Sep 2011",11,"Sa"
"20110912",2011,3,9,"Sep 2011",12,"Do"
"20110913",2011,3,9,"Sep 2011",13,"Lu"
"20110914",2011,3,9,"Sep 2011",14,"Ma"
"20110915",2011,3,9,"Sep 2011",15,"Mi"
"20110916",2011,3,9,"Sep 2011",16,"Ju"
"20110917",2011,3,9,"Sep 2011",17,"Vi"
"20110918",2011,3,9,"Sep 2011",18,"Sa"
"20110919",2011,3,9,"Sep 2011",19,"Do"
"20110920",2011,3,9,"Sep 2011",20,"Lu"
"20110921",2011,3,9,"Sep 2011",21,"Ma"
"20110922",2011,3,9,"Sep 2011",22,"Mi"
"20110923",2011,3,9,"Sep 2011",23,"Ju"
"20110924",2011,3,9,"Sep 2011",24,"Vi"
"20110925",2011,3,9,"Sep 2011",25,"Sa"
"20110926",2011,3,9,"Sep 2011",26,"Do"
"20110927",2011,3,9,"Sep 2011",27,"Lu"
"20110928",2011,3,9,"Sep 2011",28,"Ma"
"20110929",2011,3,9,"Sep 2011",29,"Mi"
"20110930",2011,3,9,"Sep 2011",30,"Ju"
"20111001",2011,4,10,"Oct 2011",1,"Vi"
"20111002",2011,4,10,"Oct 2011",2,"Sa"
"20111003",2011,4,10,"Oct 2011",3,"Do"
"20111004",2011,4,10,"Oct 2011",4,"Lu"
