"product_id","date_id","quantity","sale_peso","cost_peso"
"20080206","BMED1piel",20,4.6,0
"20080206","BFRASCOS",20,13.45,1
"20080206","NALICUBRERIST",1,25,1
"20080206","NMAKEXPEDJKT",560,312,0
"20080206","NCEBEANTIP",220,107,1
"20080206","NALIVPAÑ",1,16,1
"20080207","NALQUILER",80,1,1
"20080207","BCAMPBAST",120,72,2
"20080208","BCAMPSTALK",455,330,1
"20080208","NALIVCUBREREF",100,46,1
"20080208","BMED1piel",20,4.6,0
"20080208","NMAKPANTDESMH",200,108,0
"20080208","NMAKCAMTREKK",150,72,0
"20080208","BALIVCAMINT",60,25,0
"20080208","NTEKNIASAND",180,90,1
"20080208","NMAKTRANGO",110,60,0
"20080209","BCAMPGUAN",20,11.5,0
"20080209","NMAKPANTINTLADY",65,31.2,0
"20080209","NMAKPANTDESMH",200,108,0
"20080209","BHIG4",400,254,1
"20080209","NMAKPANTDESLADY",160,88,0
"20080209","BBROGJO103",180,100,1
"20080209","BALIVINTPANT",60,25,0
"20080209","NALIVCUELLO",20,5,0
"20080209","BMED1piel",20,4.6,0
"20080209","NFRONTANDES",380,215,1
"20080209","BMEDABRIGO",28,8.56,0
"20080209","NALIVERBOLPO",100,42,1
"20080209","NMAKEIGERLADY",135,74,0
"20080209","BMSRBAST",420,282,1
"20080209","NALICUBRERIST",45,25,1
"20080209","BCAMPCORD7",7,5.15,6
"20080209","NSPOT34",550,330,0
"20080209","BALIVCAMINT",60,25,0
"20080209","BMAKKHUMBU",240,160,0
"20080209","NMAKCAMISINTLADY",65,31.2,0
"20080209","NALIVMOCH40",250,100,1
"20080209","BMED1piel",20,4.6,0
"20080209","NMAKGUANTPOL",35,19.2,0
"20080209","NALIVPANTPOLLADY",75,24,0
"20080209","BMEDABRIGO",28,8.56,0
"20080209","NALIVERBOLPO",100,42,1
"20080209","BEURUSAUST",60,23,1
"20080211","NEURBOLS",15,7.5,1
"20080211","NOUTMOCHEIGER",470,267,1
"20080211","NMAKBOLSCOMP",35,20,1
"20080211","BMED1piel",20,4.6,0
"20080211","NALICUBRERIST",45,25,1
"20080211","BAMBOO21",60,36.3,1
"20080211","BMED1piel",20,4.6,0
"20080211","BALIVINTPANT",60,25,0
"20080211","NALIVCUBREREF",100,46,1
"20080211","BBROGJO103",180,100,1
"20080211","NMAKPAMIR90",600,319,1
"20080211","BALIVCAMINT",60,25,0
"20080211","BMEDABRIGO",28,8.56,0
"20080211","NALIVCUBREREF",100,46,1
"20080211","BJULBOSHERPA",155,78,1
"20080211","NMAKPANTDESLADY",160,88,0
"20080211","BMED1piel",20,4.6,0
"20080211","BJULBOSHERPA",155,78,1
"20080213","NALQUILER",455,1,1
"20080213","BBR455",10,5.12,1
"20080213","BMEDABRIGO",28,8.56,0
"20080213","NFRONTANDES",380,215,1
"20080213","NALQUILER",145,1,1
"20080213","BMED1piel",20,4.6,0
"20080213","BNALGACAN",150,97,1
"20080213","BJULBOSHERPA",150,78,2
"20080213","BMEDZOQ",10,3,0
"20080213","NMAKTRANGO",110,60,0
"20080213","BJULBOSHERPA",155,78,2
"20080213","BBR455",10,5.12,2
"20080213","BCAMPCORD7",7,5.15,5
"20080213","NCEBEFIN",300,170,0
"20080213","NALIVCUBREREF",100,46,2
"20080213","NEURBOLS",15,7.5,1
"20080213","NOUTPANTDESM",200,114,0
"20080213","NMAKEIGER",140,76,0
"20080215","BMED1piel",20,4.6,0
"20080215","NALIVPANTIMP",250,100,0
"20080215","BALIVCAMINT",60,25,0
"20080215","NALIVPANTPOLAR",75,24,0
"20080215","BMEDABRIGO",28,8.56,0
"20080215","NALIVCUBREREF",100,46,1
"20080215","NALIVGORRO",20,6,0
"20080215","NALQUILER",1120,1,1
"20080215","NALIVPOLAINA",150,54,1
"20080215","BMSRBOTGRIS",35,22.89,1
"20080215","BALIVINTPANT",60,25,0
"20080215","NMAKGUANTPOL",35,19.2,0
"20080215","BBROGASBOT",8,4.34,1
"20080215","NALQUILER",291,1,1
"20080215","NALQUILER",240,1,1
"20080215","BRECTADP6",185,129,1
"20080215","NMAKCHALWIND",160,88,0
"20080215","NALIVGORRO",20,6,0
"20080215","BMED1piel",20,4.6,0
"20080215","BLIBOCHAL",339,240,0
"20080215","NALIVCUBREREF",100,46,1
"20080215","NNMAKPOL",77,43.2,0
"20080215","NMAKPANTDESLADY",160,88,0
"20080215","NALIVGORRO",20,6,0
"20080215","BMED1piel",20,4.6,0
"20080215","NMAKPANTDESLADY",160,88,0
"20080215","NMAKTRANGO",110,60,0
"20080215","NNMAKPOL",77,43.2,0
"20080215","NMAKTERMPANT",65,34.4,0
"20080215","NALQUILER",940,1,1
"20080216","NALIVMOCHANAT",170,89,1
"20080216","NALIVGORRO",20,6,0
"20080216","BMEDABRIGO",28,8.56,0
"20080216","BFRASCOS",20,13.45,2
"20080216","NALIVCAMP",120,36,0
"20080216","NALQUILER",70,1,1
"20080216","NIMPERMEABILIZ",15,5.85,1
"20080216","NMAKCAMISINT",65,34,0
"20080216","NMAKWINDCAMP",340,190,0
"20080216","NMAKPANTDESLADY",160,88,0
"20080216","NALQUILER",1089,1,1
"20080216","NALQUILER",543,1,1
"20080216","NEXPEDLADY",490,272,0
"20080216","NMAKEIGERLADY",135,74,0
"20080216","BMED1piel",20,4.6,0
"20080216","NALIVMEDABR",28,7.08,0
"20080218","NMAKWINDCAMLADY",300,169.6,0
"20080218","NMAKACONC",650,351,0
"20080218","NALIVPANTPOLLADY",75,24,0
"20080218","NEURBOLS",15,7.5,1
"20080218","BCAMPNEVE",300,210,1
"20080218","NNORTHFACE",500,300,1
"20080218","BCAMPPOLE",98,47.6,1
"20080218","BFRASCOS",20,13.45,1
"20080219","NMAKPANTDESLADY",160,88,0
"20080219","NCEBESPOT",370,222,0
"20080219","NALIVCUELLO",20,5,0
"20080219","NALQUILER",794,1,1
"20080219","NMAKGUANTPOL",35,19.2,0
"20080219","BALIVINTPANT",60,25,0
"20080219","NMAKTRANGO",110,60,0
"20080219","BALIVCAMINT",60,25,0
"20080219","BMEDABRIGO",28,8.56,0
"20080219","BMED1piel",20,4.6,0
"20080219","BAMBOO21",55,36.3,1
"20080219","NMAKFRONTVEST",350,176,0
"20080220","BROCAKIO",950,732,1
"20080220","NALIVCUBREREF",100,46,1
"20080220","NALIVGUANT",25,12,0
"20080220","NALIVMOCHANAT",170,89,1
"20080220","NLENTERAYO",45,20,1
"20080221","NMAKKHUMBU",240,132,0
"20080221","NALIVGORRO",20,6,0
"20080221","BCAMPAISLMINI",280,189,2
"20080222","NLIBOMITON",220,123,0
"20080222","BNALGENEBOTHID",45,30.5,1
"20080222","BALIVREMH",50,22.14,0
"20080222","BFRASCOS",20,13.45,2
"20080222","NOUTGUANTW",85,49,0
"20080222","NEURBOLS",15,7.5,2
"20080222","BBOTPICO",37,24.8,1
"20080222","NALQUILER",200,1,1
"20080222","NALQUILER",300,1,1
"20080222","BFRASCOS",20,13.45,3
"20080222","NMAKMIT",180,100,0
"20080222","NMAKEXPEDJKT",560,312,0
"20080222","NMAKPANTDESMH",200,108,0
"20080222","NMAKCAMISINT",65,34,0
"20080222","NMAKTERMPANT",65,34.4,0
"20080222","NCEBEFURY",500,285,1
"20080222","NALQUILER",375,1,1
"20080222","BMEDABRIGO",28,8.56,0
"20080222","BMED1piel",20,4.6,0
"20080222","NMAKCAMISINTLADY",65,31.2,0
"20080222","NMAKPANTINTLADY",65,31.2,0
"20080223","NMSRBAST",420,229,1
"20080223","NLENTERAYO",45,20,1
"20080223","NUNDERANTEO",155,75,1
"20080223","NALQUILER",250,1,1
"20080223","BMED1piel",20,4.6,0
"20080223","NGUILLUMET",340,188,1
"20080223","NMAKKHUMBU",240,132,0
"20080223","NALIVCUBRELIV",35,13.5,1
"20080223","NALIVCUBREREF",100,46,1
"20080223","NALICUBRERIST",45,25,1
"20080223","BALIVCAMINT",60,25,0
"20080223","BNALGACAN",150,97,1
"20080228","BFUGATEARNES",180,117.37,1
"20080228","BMED1piel",20,4.6,0
"20080228","NALIVGORRO",20,6,0
"20080228","BMAKGORRO",20,8.7,0
"20080228","BALIVINTPANT",60,25,0
"20080228","NMAKGUANTPOL",35,19.2,0
"20080228","BMEDABRIGO",28,8.56,0
"20080228","NALIVPANTPOLAR",75,24,0
"20080228","NALQUILER",360,1,1
"20080228","NOUTMOCHBALT",500,284,1
"20080228","BALIVINTPANT",60,25,0
"20080228","BMED1piel",20,4.6,0
"20080228","BMEDABRIGO",28,8.56,0
"20080228","BALIVCAMINT",60,25,0
"20080228","NALQUILER",75,1,1
"20080228","NEURBOLS",15,7.5,1
"20080228","BCAMPGUAN",20,11.5,0
"20080228","NMAKPANTDESLADY",160,88,0
"20080228","NLIBOUCUMAR",230,123,0
"20080228","BORIX",220,138,1
"20080228","NMAKBOLSCOMP",35,20,1
"20080228","BEURUSAUST",55,23,1
"20080228","BJULBOSHERPA",155,78,1
"20080228","BJULBOSHERPA",155,78,1
"20080228","BORIX",220,138,1
"20080228","NALIVCUBREREF",100,46,1
"20080228","NALIVPORTGRAM",40,14.5,1
"20080228","NMAKBOREAL60",450,236,1
"20080228","NALIVCUBREREF",100,46,1
"20080229","BMSRBOTGRIS",35,22.89,2
"20080229","BBR455",10,5.12,1
"20080229","BCAMPRSTAR",238,151,1
"20080229","BCAMPCINTA",14,9.07,4
"20080229","NMAKKHUMBU",240,132,0
"20080229","NMAKPANTDESMH",200,108,0
"20080229","BALIVINTPANT",60,25,0
"20080229","BMED1piel",20,4.6,0
"20080229","NMAKPANTDESMH",200,108,0
"20080229","BMEDABRIGO",28,8.56,0
"20080229","NMAKWINDCAMP",340,190,0
"20080229","BEXPEDLADY",490,329,0
"20080229","BMED1piel",20,4.6,0
"20080229","BCAMPBAST",120,72,1
"20080229","BMEDABRIGO",28,8.56,0
"20080229","BMED1piel",20,4.6,0
"20080229","NMAKCAMISINT",65,34,0
"20080301","NGUILLUMET",340,188,1
"20080301","NALIVPAÑ",45,16,1
"20080301","BMEDZOQ",10,3,0
"20080301","BMED1piel",20,4.6,0
"20080301","BALIVREMH",50,22.14,0
"20080301","NMAKCAMISINTLADY",65,31.2,0
"20080301","BCAMPSTALK",455,330,1
"20080301","NMAKBOLSCOMP",35,20,1
"20080301","BFRASCOS",20,13.45,1
"20080301","BCAMP802",485,334.5,1
"20080301","BGEL",4,2.76,3
"20080301","BMED1piel",20,4.6,0
"20080301","NMAKCAMISINTLADY",65,31.2,0
"20080301","BEXPEDLADY",490,329,0
"20080301","NSTARLITE",580,220,0
"20080301","BALIVCAMINT",60,25,0
"20080301","NMAKTERMPANT",65,34.4,0
"20080301","BMAKEIGERLADY",135,79,0
"20080301","NEURAUST",55,30,1
"20080301","NMAKPANTINTLADY",65,31.2,0
"20080301","NALIVCAMP",120,36,0
"20080301","NALIVBOLSILLO",30,11,1
"20080301","NGUILLUMET",340,188,1
"20080301","NLIBOCLIMB",150,73,0
"20080301","NALIVBUZO",85,34,0
"20080301","BMAKNEPAL",1280,808,0
"20080301","BALIVREMH",50,22.14,0
"20080301","BBOTPICO",37,24.8,1
"20080301","NCEBESPOT",400,222,0
"20080301","BGORRAPOLARV",30,19.4,0
"20080301","BALIVINTPANT",60,25,0
"20080303","NMAKPAMIR90",600,319,1
"20080303","NALIVMEDABR",28,7.08,0
"20080303","BFRASCOS",20,13.45,1
"20080303","NPACKLITE",450,248,0
"20080303","NALIVMOCH40",250,100,1
"20080303","BJULBOSHERPA",155,78,1
"20080303","BALIVINTPANT",60,25,0
"20080303","NALIVMEDABR",28,7.08,0
"20080303","NALIVMEDABR",28,7.08,0
"20080303","NFRONTANDES",380,215,1
"20080303","NALIVGORRO",20,6,0
"20080303","NMAKCAMISINT",65,34,0
"20080303","BMED1piel",20,4.6,0
"20080303","NMAKGUANTPOL",35,19.2,0
"20080303","BGORRAPOLARV",30,19.4,0
"20080303","BCAMPAISLMINI",280,189,1
"20080303","NIMPERMEABILIZ",15,5.85,1
"20080303","NALIVPANTIMP",250,100,0
"20080303","NSTARLITE",580,220,0
"20080303","NALIVPOLAINA",150,54,1
"20080303","BBOTPICO",37,24.8,1
"20080303","BMED1piel",20,4.6,0
"20080303","BCAMPNEVE",300,210,1
"20080303","NALQUILER",50,1,1
"20080303","NALIVMEDABR",28,7.08,0
"20080303","BALIVREMH",50,22.14,0
"20080303","BMED1piel",20,4.6,0
"20080303","NALIVMEDABR",28,7.08,0
"20080303","BALIVCAMINT",60,25,0
"20080303","NLENTERAYO",45,20,1
"20080303","BALIVINTPANT",60,25,0
"20080303","BMED1piel",20,4.6,0
"20080303","NALQUILER",330,1,1
"20080304","BCAMPHMS",68,45.3,2
"20080304","BALIVREMH",50,22.14,0
"20080304","BALIVINTPANT",60,25,0
"20080304","BMEDABRIGO",28,8.56,0
"20080304","BMEDABRIGO",28,8.56,0
"20080304","NFRONTANDES",380,215,1
"20080304","BMED1piel",20,4.6,0
"20080304","NMAKBOLS500",770,435,0
"20080304","NOUTPANTDESM",200,114,0
"20080304","BMSRSTOW1600",136,91.5,1
"20080304","BNALGACAN",150,97,1
"20080304","NMSRBOT1000",95,52,1
"20080304","NSTARLITE",580,220,0
"20080304","NEXPEDLADY",490,272,0
"20080304","NMSRWHISP",440,245,1
"20080305","NOUTMOCHDAY",165,94,1
"20080306","NALICUBRERIST",45,25,1
"20080306","NOUTPANTDESM",200,114,0
"20080306","BALIVINTPANT",60,25,0
"20080306","NOUTMOCHYAK60",550,313,1
"20080306","NMSRBOT1000",95,52,1
"20080306","NMSRWHISPERINTER",520,290,1
"20080307","BBROGJO103",180,100,1
"20080307","BDOITECART",15,10,2
"20080307","NPASTPOT100",30,13.9,1
"20080307","NALIVCUBREREF",100,46,1
"20080307","NMAKGUANTPOL",35,19.2,0
"20080307","BALIVINTPANT",60,25,0
"20080307","BALIVCAMINT",60,25,0
"20080307","BMEDABRIGO",28,8.56,0
"20080307","NALIVPANTPOLAR",75,24,0
"20080307","BJULBOSHERPA",155,78,1
"20080307","BMAKGORRO",20,8.7,0
"20080307","BMED1piel",20,4.6,0
"20080308","NORIX",220,122,1
"20080308","NMAKEIGERLADY",135,74,0
"20080308","NFRONTANDES",380,215,1
"20080308","NPASTPOT100",30,13.9,2
"20080308","NALIVBUZO",85,34,0
"20080308","NALICUBRERIST",45,25,2
"20080308","BCAMPBAST",120,72,1
"20080308","BBROGASBOT",8,4.34,2
"20080308","BALIVCAMINT",60,25,0
"20080308","NPASTPOT100",30,13.9,1
"20080308","NPASTPOT100",30,13.9,1
"20080308","NMAKBOLS500",770,435,0
"20080308","BAMBOO21",55,36.3,1
"20080308","NALIVBOLSILLO",30,11,2
"20080308","NOUTMOCHYAK60",550,313,1
"20080308","NALIVCUBREREF",100,46,1
"20080308","NALIVPAÑ",45,16,1
"20080310","NOUTMOCHYAK70",595,340,1
"20080310","BJULBOSHERPA",155,78,2
"20080310","BORIX",210,138,1
"20080311","NOUTANDES",230,130,1
"20080311","BHIG3",300,229,1
"20080311","BOUTPAMIR50",400,276,1
"20080311","NNALGACAN",150,80.3,1
"20080311","NMSRBOT1000",95,52,1
"20080311","NMAKBOLS500",770,435,0
"20080311","BMSRSTOW1600",136,91.5,1
"20080311","NOUTFROG",1350,780,1
"20080311","NMSRWHISP",440,245,1
"20080311","BMAKWINDCAMP",340,230.4,0
"20080311","NSTARLITE",580,220,0
"20080311","NMAKACONC",650,351,0
"20080311","NMAKCAMISINTLADY",65,31.2,0
"20080311","NMAKCAMISINT",65,34,0
"20080312","NALIVGORRO",25,6,0
"20080312","BJULBOSHERPA",155,78,1
"20080312","NUNDERANTEO",150,75,1
"20080312","NALIVPANTPOLAR",80,24,0
"20080312","BCAMPGUAN",25,11.5,0
"20080312","NALQUILER",285,1,1
"20080312","NALIVBUZO",85,34,0
"20080312","NPASTPOT100",35,13.9,1
"20080312","BLUBRILINEA",25,18.3,1
"20080312","NALQUILER",1065,1,1
"20080312","BALIVCAMINT",60,25,0
"20080312","NMAKKHUMBU",240,132,0
"20080312","BCAMPBAST",120,72,1
"20080312","NSTARLITE",580,220,0
"20080312","BCAMPSTALK",455,330,1
"20080312","BCAMPNEVE",300,210,1
"20080312","BALIVREMH",1,22.14,0
"20080312","BALIVINTPANT",60,25,0
"20080312","BMAKPANTIMPLIGHTLADY",330,222,0
"20080312","NSPOT34",600,330,0
"20080312","BPACKLITE",450,300,0
"20080312","NMAKWINDCAMLADY",300,169.6,0
"20080313","BVITO13603",60,38,1
"20080313","NMAKTERMPANT",65,34.4,0
"20080313","NALIVMEDABR",28,7.08,0
"20080313","NALIVPAÑ",50,16,1
"20080313","BROCAFAN",780,530,1
"20080313","BBR455",10,5.12,2
"20080313","BJULBOSHERPA",175,78,1
"20080313","NALICUBRERIST",45,25,1
"20080314","NMAKWINDCAMP",340,190,0
"20080314","BORIX",220,138,1
"20080314","BORIX",220,138,1
"20080314","NPASTPOT100",30,13.9,1
"20080314","NFRONTANDES",380,215,1
"20080314","BAMBOO21",55,36.3,1
"20080314","BNALGENEBOTHID",45,30.5,1
"20080314","NALQUILER",345,1,1
"20080314","NALQUILER",474,1,1
"20080314","NMAKEXPEDJKT",560,312,0
"20080314","NMAKKHUMBU",240,132,0
"20080314","BAMBOO21",55,36.3,1
"20080314","NALIVCUBRELIV",35,13.5,2
"20080315","NUNDERANTEO",155,75,1
"20080315","BCAMPGUAN",20,11.5,0
"20080315","BGUILLUMET",340,213.76,1
"20080315","NPASTPOT100",30,13.9,1
"20080315","NCEBEMORPHIC",250,123,1
"20080315","NORIX",220,122,1
"20080315","BCAMPGUAN",20,11.5,0
"20080315","BMED1piel",20,4.6,0
"20080315","BMEDABRIGO",28,8.56,0
"20080315","NOUTGUANTW",85,49,0
"20080315","BALIVCAMINT",60,25,0
"20080315","BMAKGORRO",20,8.7,0
"20080315","NMAKWINDCAMP",340,190,0
"20080317","BCAMPNEVE",300,210,3
"20080317","BCAMPBAST",120,72,2
"20080317","BGEL",4,2.76,3
"20080317","NUNDERANTEO",155,75,1
"20080317","NALIVPAÑ",45,16,1
"20080317","BLUBRILINEA",30,18.3,1
"20080317","NLIBOCLIMB",129,73,0
"20080317","BCALENBJ",200,120,1
"20080317","BFRASCOS",20,13.45,2
"20080317","NMAKWINDCAMLADY",300,169.6,0
"20080317","BMSRWHISPERINTER",520,350,1
"20080317","NMSRBOT1000",95,52,1
"20080317","NORIX",220,122,1
"20080317","BJULBOSHERPA",175,78,1
"20080317","NALIVCUBREREF",100,46,1
"20080317","NALIVCUBREREF",100,46,1
"20080317","NALIVPORTGRAM",40,14.5,1
"20080317","NMAKVIVAC",295,171,1
"20080317","BAMBOO21",55,36.3,1
"20080317","BCAMP802",485,334.5,1
"20080317","NEURAUST",55,30,1
"20080317","BAMBOO21",55,36.3,1
"20080317","BBOTPICO",37,24.8,1
"20080317","NEURBOLS",15,7.5,1
"20080317","BFRASCOS",20,13.45,1
"20080317","BBASTON",250,171,1
"20080317","NFRONTANDES",380,215,1
"20080317","BLUBRILINEA",30,18.3,1
"20080317","BFRASCOS",20,13.45,1
"20080317","NALIVCUBRELIV",35,13.5,1
"20080318","BCAMPAISLCLASSIC",150,105,1
"20080318","NALQUILER",50,1,1
"20080318","BORIX",220,138,1
"20080318","NALIVCUELLO",20,5,0
"20080318","NMAKEXPEDJKT",560,312,0
"20080318","NALIVGORRO",25,6,0
"20080318","BFRONTANDES",380,260,1
"20080318","NLIBOCLIMB",150,73,0
"20080318","NUNDERANTEO",150,75,1
"20080318","NALQUILER",95,1,1
"20080318","NALQUILER",800,1,1
"20080318","NALIVMEDABR",28,7.08,0
"20080318","NCABLES",20,10,1
"20080318","BCAMPSTALK",455,330,1
"20080318","BMSRAISL",220,148,1
"20080318","BCAMPSTALK",455,330,1
"20080318","NALIVPOLAINA",150,54,1
"20080318","BMED1piel",20,4.6,0
"20080318","NOUTPANTDESM",200,114,0
"20080318","NMAKPANTDESMH",200,108,0
"20080318","BMEDABRIGO",28,8.56,0
"20080318","BMSRSTOW1600",136,91.5,1
"20080318","BALIBOT",40,17,1
"20080318","BROCAKIO",750,569,1
"20080318","BTEKNIAMAG",1,19.36,1
"20080319","BCAMPCORD7",7,5.15,2
"20080319","BRECTADS40",80,56.11,1
"20080319","NALQUILER",200,1,1
"20080319","BPACKLITE",450,300,0
"20080319","BMED1piel",20,4.6,0
"20080319","BMAKGORRO",20,8.7,0
"20080319","NPASAM",35,5,2
"20080319","NOUTGUANTW",85,49,0
"20080319","BMEDABRIGO",28,8.56,0
"20080319","NLIBOCLIMB",150,73,0
"20080319","NOUTGUANTW",85,49,0
"20080319","BMEDABRIGO",28,8.56,0
"20080319","BMEDZOQ",10,3,0
"20080319","BMED1piel",20,4.6,0
"20080319","NMAKVIVAC",295,171,1
"20080319","NMAKCAMISINTLADY",65,34.4,0
"20080319","NEXPEDLADY",490,272,0
"20080319","NALIVPAÑ",45,16,1
"20080319","NALQUILER",100,1,1
"20080319","NLENTERAYO",45,20,1
"20080326","NMAKBOLSCOMP",35,20,1
"20080319","NALQUILER",355,1,1
"20080319","NNMAKPOL",84.7,43.2,0
"20080319","NMAKGUANTPOL",42.3,19.2,0
"20080319","BMEDABRIGO",30.2,8.56,0
"20080319","NMAKTERMPANT",60.5,34.4,0
"20080319","NALIVCUELLO",18.1,5,0
"20080319","NPASAM",42.3,5,15
"20080319","NALQUILER",20,1,1
"20080319","NALQUILER",20,1,1
"20080320","NALQUILER",195,1,1
"20080320","NALIVMEDABR",28,7.08,0
"20080320","NALIVPANTIMP",250,100,0
"20080320","NALIVCUELLO",20,5,0
"20080320","NPASTPOT100",30,13.9,1
"20080320","BFRASCOS",20,13.45,1
"20080320","NALIVGORRO",25,6,0
"20080320","NALQUILER",135,1,1
"20080320","NORIX",220,122,1
"20080320","BTEKNIAMAG",32,19.36,1
"20080320","NALQUILER",85,1,1
"20080320","NMAKCAMISINT",65,34.4,0
"20080320","NPASAM",35,5,2
"20080320","NALIVPANTIMP",250,100,0
"20080325","NALICAMPWIND",350,200,0
"20080325","BCAMPBAST",120,72,1
"20080325","BCAMPNEVE",300,210,1
"20080325","BMED1piel",20,4.6,0
"20080325","NALQUILER",75,1,1
"20080326","NALIVMOCHANAT",170,89,1
"20080326","BFRASCOS",20,13.45,2
"20080326","NPASTPOT100",30,13.9,1
"20080326","NALQUILER",250,1,1
"20080326","NALIVERBOLPO",100,42,1
"20080326","BCAMPHMS",68,45.3,1
"20080326","NNITROPANT",575,319,0
"20080326","NMAKNITROJK",780,435,0
"20080326","NMAKCAMISINT",65,34.4,0
"20080326","NOUTMOCHYAK60",550,313,1
"20080328","BCAMPCORD7",7,5.15,3
"20080328","NMAKBOLSCOMP",35,20,1
"20080328","BCAMPCINTA",14,9.07,4
"20080404","NMAKTRANGO",110,60,0
"20080328","BTERMO1",100,68.73,1
"20080329","NALQUILER",1250,1,1
"20080329","NORIX",220,122,1
"20080329","BMEDZOQ",10,3,0
"20080329","NALIVCUBREREF",100,46,1
"20080329","BPACKLITE",450,300,0
"20080329","NEXPEDLADY",490,272,0
"20080329","NALIVMOCH40",280,100,1
"20080329","NALIVBOLSILLO",30,11,1
"20080329","BFADERSPETIT",53,36.6,2
"20080329","BCAMPHMS",68,45.3,1
"20080329","BTEKNIASAND",180,109,1
"20080329","NUNDERANTEO",155,75,1
"20080331","BORIX",220,138,1
"20080331","BNALGACAN",150,97,1
"20080331","NALQUILER",235,1,1
"20080331","NALIVCUELLO",20,5,0
"20080331","NIMPERMEABILIZ",15,5.85,1
"20080331","NALIVPOLAINA",150,54,1
"20080331","NALQUILER",235,1,1
"20080331","BCAMPBAST",120,72,1
"20080331","NMAKPAMIR70",550,321.6,1
"20080331","NCEBEANTIP",220,107,1
"20080331","NCUBRE3 X",135,75,0
"20080331","NHIKKING",220,114,1
"20080331","NALIVMOCH40",265,100,1
"20080331","NOUTRAIMANJK",150,85,0
"20080401","NMAKTOLOSA",700,438,0
"20080401","BCAMPBAST",120,72,1
"20080401","NNMAKPOL",77,43.2,0
"20080401","BMEDZOQ",10,3,0
"20080401","NORIX",220,122,3
"20080401","NORIX",220,122,1
"20080404","NOUTGUANTW",85,49,0
"20080404","NMAKBOLSCOMP",45,20,1
"20080404","NSTARLITE",580,220,0
"20080404","NALIVMOCHANAT",145,89,1
"20080404","NMAKACONC",650,351,0
"20080404","NMAKGEO",2100,959,1
"20080404","NALQUILER",100,1,1
"20080404","NALIVCUBREREF",100,46,1
"20080404","BCAMPHMS",65,45.3,2
"20080404","BNALGENEBOTHID",45,30.5,1
"20080404","NMAKCAMISINT",65,34.4,0
"20080404","BAMBOO21",58,36.3,1
"20080404","NMAKPANTDRY",400,216,0
"20080404","NMAKEXPEDJKT",550,312,0
"20080404","BBASTON",250,171,1
"20080404","BMAKMIT",180,121,0
"20080404","BCAMPHMS",68,45.3,2
"20080404","NORIX",220,122,1
"20080404","NMAKCAMISINTLADY",65,34.4,0
"20080404","NOUTRAIMANJK",150,85,0
"20080406","NNALGENEBOTHID",45,25.2,1
"20080406","NORIX",220,122,1
"20080407","NALIVERBOLPO",100,42,1
"20080407","NOUTNOVA",1850,1095,1
"20080407","NMAKGUANTPOL",35,19.2,0
"20080407","NMSRBOT1000",95,52,1
"20080407","NCEBEANTIP",220,107,1
"20080407","BFRASCOS",20,13.45,1
"20080407","NMSRXGK",940,522.9,1
"20080408","BMAGSOLIT",35,23.23,1
"20080408","NOUTFROG",1350,780,1
"20080409","BORIX",220,138,1
"20080409","NORIX",220,122,1
"20080409","BMEDZOQ",10,3,0
"20080409","NALIVMEDABR",30,7.08,0
"20080409","NFRONTANDES",380,215,1
"20080409","NGRASA",1,2.35,1
"20080409","NORIX",220,122,1
"20080409","BMEDZOQ",10,3,0
"20080410","BCAMPCINTA",14,9.07,2
"20080410","BCAMPHMS",68,45.3,1
"20080410","BFADERSPETIT",53,36.6,1
"20080410","BCAMPCORD7",7,5.15,2
"20080410","NFUGARNES",190,87,0
"20080410","BCAMPHMS",68,45.3,1
"20080410","NMAKPAMIR70",550,321.6,1
"20080410","NALIVMEDABR",28,7.08,0
"20080410","NGUILLUMET",340,188,1
"20080410","BMED1piel",20,4.6,0
"20080410","NALIVMOCH40",250,125,1
"20080410","NCEBEFIN",300,170,0
"20080410","NUNDERANTEO",155,75,1
"20080410","NLENTERAYO",45,20,4
"20080410","NORIX",220,122,1
"20080410","BMEDZOQ",10,3,0
"20080410","NALIVMEDABR",28,7.08,0
"20080410","BALIVCAMINT",60,25,0
"20080410","BALIVINTPANT",60,25,0
"20080410","NALIVGORRO",25,6,0
"20080411","BCAMPCINTA",14,9.07,20
"20080411","NFUGARNES",180,87,0
"20080411","BCAMPRSTAR",238,151,4
"20080411","BAMBOO21",55,36.3,4
"20080411","NALIVCHAL",70,29,0
"20080411","NMAKPANTDRY",390,216,0
"20080411","NALIVCUELLO",1,5,0
"20080411","BCAMPCLIP",45,40,30
"20080411","BCAMPF8",85,43,30
"20080411","BMAKEXPEDJKT",550,377,0
"20080412","NMAKNITROJK",800,435,0
"20080412","NCEBESPOT4",370,210,0
"20080412","BUNDERANTEO",160,94,1
"20080412","NALIVPANTIMP",250,100,0
"20080412","BALIVCAMINT",60,25,0
"20080412","NPASTPOT100",30,13.9,1
"20080412","NALICUBRERIST",45,25,1
"20080412","NMAKBOLS500",770,435,0
"20080412","BAMBOO21",55,36.3,1
"20080412","BPACKLITE",450,300,0
"20080412","BALIVINTPANT",60,25,0
"20080412","NALIVERBOLPO",100,42,1
"20080412","NALIVCAMP",120,36,0
"20080412","BCAMPBAST",120,72,1
"20080412","NALIVGORRO",25,6,0
"20080412","BORIX",220,138,2
"20080414","NMAKFRONTVEST",350,176,0
"20080415","BBROGASBOT",8,4.34,4
